ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10 V11 V12
1377076_at 8.949611 9.137711 9.275627 9.092619 8.929765 8.979569 9.028035 9.002415 9.067727 8.725404 8.905412
1377077_at 6.941515 6.9004927 7.0434833 6.935695 7.20672 7.0910206 6.975169 6.9251733 6.893848 7.108135 7.086393
1377078_at 3.9566147 3.9960299 3.760714 3.9847038 3.967919 3.8922389 4.084815 3.95175 3.7021089 3.686787 3.7564402
1377079_a_at 8.153735 8.111389 8.008992 8.298188 8.052689 8.249166 7.836259 7.950882 8.016722 8.040696 8.019749
1377080_at 7.4320693 7.2045326 7.259985 7.1267834 7.3300095 7.290247 6.9660583 7.263855 7.2197957 7.332577 7.241305
1377081_at 3.8952267 3.9790044 3.9170613 3.7536073 3.9212334 4.1333084 4.145445 4.052228 3.8219306 4.0907335 3.876781
1377082_at 5.60983 5.6822867 6.3977647 6.0525103 5.8205414 5.904423 6.0100574 6.2986245 5.7639303 6.185402 6.0126524
1377083_at 5.8275433 5.8539963 5.8002043 5.7481985 5.893753 5.894966 5.7770653 5.8318195 5.836976 5.797188 5.9577637
1377084_at 10.286446 10.149137 10.168361 10.301918 10.137373 10.225277 10.130386 10.131919 10.081002 10.081964 10.262797
1377085_at 6.083981 5.8177814 5.612907 6.1774807 5.6292105 5.9798074 5.662709 5.564599 5.8103967 5.3010454 5.7642136
1377086_at 4.432447 4.106909 4.2737794 4.3554025 4.3614297 4.1507244 4.1707506 3.9030454 4.0494184 4.173705 4.326136
1377087_at 5.152483 4.875009 5.0761395 4.791457 5.5203505 4.7677236 5.2656274 4.9914465 4.624114 5.0018034 4.6082144
1377088_at 4.2114515 4.1666746 4.035886 4.070382 4.024596 4.203723 4.1477976 4.1160517 4.1611967 4.2479925 3.9752586
1377089_a_at 4.848451 4.446448 4.506279 4.1994777 4.632661 4.611635 4.448848 4.454756 4.686344 4.3306694 4.459879
1377090_at 6.0569825 6.101635 6.289045 6.434197 6.1212683 6.322643 6.2214165 5.994326 6.2232757 6.531138 6.4915156
1377091_at 4.2429066 4.1404243 4.194344 4.3354588 4.2054615 4.020415 4.166278 3.9924183 4.255557 4.3208137 4.160353
1377092_at 6.3338237 7.428822 7.195041 6.8885717 6.6748776 6.9018087 6.71866 7.082054 6.877877 7.019536 7.9252586
1377093_at 6.4274607 6.2104936 6.217043 6.0952954 6.119072 5.85259 6.14999 6.1866055 6.2157187 6.245711 6.417789
1377094_at 3.4591885 3.26781 3.3869395 3.516548 3.4843144 3.4719944 3.6660042 3.5790887 3.4994524 3.376587 3.4483318
1377095_at 4.4768877 4.2547145 4.321539 4.0989165 4.440295 4.3804474 4.433141 4.2327375 4.2525926 4.393999 4.309071
1377096_at 7.4181104 7.501867 7.4631796 7.517097 7.3467255 7.214492 7.724906 7.5160956 7.5709076 7.438305 7.435336
1377097_at 3.8322248 4.0532327 4.1818924 4.1059003 4.1422505 3.9970133 4.165038 4.026307 3.9694762 4.1400313 4.0451055
1377098_at 3.2712975 3.2318165 3.2731776 3.0739272 3.210425 3.1674426 3.3886983 3.3189945 3.1983232 3.0476139 3.1224139
1377099_at 4.1706524 3.8888972 4.243306 4.0318546 4.1685476 4.10436 3.9940841 3.871466 4.000121 4.1686306 4.0992436
1377100_at 7.0685596 7.095057 7.1948633 7.0999274 6.9514523 6.973855 7.482393 7.1856937 7.2367597 7.304844 7.224327
1377101_at 5.300194 5.03189 5.200018 5.042334 5.2665944 5.052919 5.1975136 5.160246 5.0308695 5.0398054 5.3891306
1377102_at 7.7041583 7.8623047 7.6338243 7.4507155 7.53836 7.78514 7.5882845 7.6528435 7.9425735 7.772667 7.910865
1377103_at 8.265699 8.361725 8.219741 8.399609 7.943305 8.037072 8.394579 7.938611 8.5470495 8.851208 8.335295
1377104_at 3.7450433 3.9671857 3.8728192 3.7986062 4.1657305 4.0934005 3.8750315 4.020006 3.9809415 4.01272 3.9497564
1377105_at 8.640844 8.539085 8.469296 8.390678 8.463127 8.2956505 8.758326 8.530415 8.426449 8.552965 8.449509
1377106_at 3.6677732 3.453186 3.4468431 3.575577 3.4694 3.4293935 3.3099039 3.4503427 3.687836 3.4901388 3.5402684
1377107_at 4.25204 4.336068 4.417101 4.3157697 4.605051 4.624919 4.4217787 4.726104 4.5058813 4.265273 4.4543176
1377108_at 7.535291 7.510566 7.4724426 7.4266973 7.596416 7.5651197 7.424456 7.5799212 7.4161954 7.3546405 7.448809
1377109_at 6.5580487 6.1648893 6.2114463 6.172257 6.772323 6.713499 6.33806 6.3468375 6.1355658 6.370601 6.3285537
1377110_at 3.7800107 3.7370467 4.0071115 3.6881716 3.9047036 3.6516402 3.8170438 3.7807126 3.5488005 4.0360346 3.6301754
1377111_at 5.50037 5.4586105 4.983899 5.3789115 5.1048927 5.184267 5.348994 5.4066525 5.6472983 5.402574 5.2446995
1377112_at 5.951459 6.075243 6.15734 6.0837464 6.283393 6.2930603 6.0374975 5.9652615 6.179579 6.1472206 6.2460775
1377113_at 4.6151323 4.7504354 4.768402 4.746438 4.758566 4.9338093 4.8746543 4.6623907 4.533406 4.6829977 4.8086553
1377114_at 7.728999 7.688471 7.977162 8.247273 8.2529335 7.612941 8.423836 8.431635 8.251181 8.489618 8.777449
1377115_at 6.105689 5.913422 6.0742946 6.055807 6.0311284 6.3367686 6.1885343 6.2273083 6.09771 6.1253896 6.031022
1377116_at 5.647168 5.4833903 5.7057614 5.2096014 5.464619 5.2222247 5.5294633 5.303559 5.4629817 5.368266 5.382769
1377117_at 6.519932 6.7671657 6.395528 6.301548 6.251067 6.0344872 6.479883 6.5272965 6.1315 6.3096933 5.9506755
1377118_at 6.8744335 7.1685305 6.9177303 7.306365 7.0379972 7.0832872 7.0073657 7.093833 7.122994 7.0384703 7.064779
1377119_at 7.201462 6.9358296 6.933391 7.2006407 7.2688107 7.1678996 7.3057075 7.2549005 7.1298733 6.971458 7.302525
1377120_at 3.6283565 3.725151 3.5416594 3.822317 3.6643991 3.8936775 3.8115408 3.6895473 3.5956764 3.820955 3.7556412
1377121_at 5.8707476 5.8386364 5.9788523 6.1774807 5.8910437 5.874611 5.8480806 5.656611 6.2798824 6.179761 5.931866
1377122_at 3.6067638 3.6415875 3.5639255 3.3792014 3.6464365 3.7215273 3.7356203 3.5776186 3.8457592 3.6177917 3.498123
1377123_at 7.5990763 7.432564 7.604411 7.5060234 7.7970905 7.674827 7.6444273 7.5063863 7.5693016 7.6906824 7.4875283
1377124_at 8.21414 8.222544 7.997263 8.208929 8.071792 7.8863406 7.992796 8.269629 7.9519067 7.8238363 8.050403
1377125_at 3.6264224 3.5563588 3.5128818 3.718138 3.9528875 3.699812 3.475206 3.746451 3.66246 3.6155224 3.6862133
1377126_at 7.4091816 7.617693 7.3491783 7.5440187 7.4674473 7.5138445 7.8357944 7.7713437 7.5543594 7.66055 7.7940245
1377127_at 6.848915 6.8259964 7.151796 6.9432497 6.720497 7.10371 6.96464 6.642129 6.824455 6.837832 6.5326695
1377128_at 6.5949807 6.490591 6.630827 6.650337 6.726576 6.725586 6.7497754 6.721574 6.7754493 6.4856977 6.464034
1377129_at 4.7558575 4.9097695 5.0583873 4.9815927 5.0667553 4.928125 4.8964505 5.1298523 4.86474 4.787478 4.973856
1377130_at 7.1548014 7.1338243 7.32513 7.2858267 6.940402 6.7510505 7.297521 7.0803914 7.1140885 7.364693 7.281223
1377131_at 5.648992 5.6551785 5.584564 5.367098 5.893097 5.782522 5.7624736 5.6709065 5.7571497 5.539199 5.745249
1377132_at 3.7620609 3.7934754 4.066391 4.058156 4.0988064 3.9663568 3.8599775 4.0446243 3.7968874 4.270465 4.0124006
1377133_at 3.1645257 4.191961 3.4438133 3.3972561 3.177997 3.228014 3.3250475 3.2033722 3.351283 3.3181448 3.218831
1377134_at 6.1026225 5.7365775 5.9589977 5.6155467 5.704222 5.884056 6.1142616 5.900102 6.0595617 6.08832 5.92851
1377135_at 7.3125734 7.189346 7.471133 7.0868697 6.790212 7.1317754 6.8411584 7.009746 6.8711343 6.800739 6.9832344
1377136_at 4.6474657 4.6228476 5.056425 4.893051 4.91707 4.615885 4.5743613 5.174655 4.741752 4.8497486 4.6303015
1377137_at 5.5798397 5.5513287 5.695644 5.6517987 5.8017116 5.8419213 5.618961 5.577817 5.5999327 5.526445 5.512911
1377138_at 3.9483135 4.2035704 4.152982 4.0387287 4.2288947 4.095587 3.5989227 4.263973 4.0448346 4.3966007 4.097748
1377139_at 3.3920977 3.564488 3.5036702 3.4270198 3.516329 3.5352867 3.471335 3.351601 3.4708564 3.5287912 3.4439993
1377140_at 6.717944 6.7197804 6.5790434 6.5714445 6.5101776 6.500972 6.7119846 6.6441946 6.4116592 6.6853576 6.436069
1377141_at 9.686722 9.582755 9.612481 9.650107 9.38429 9.317324 10.057132 10.085946 9.78493 9.874961 9.769446
1377142_at 3.4901326 3.6494205 3.8142629 3.6620107 3.4643865 3.9165337 3.7921164 3.4772189 3.7362154 3.5860174 3.4553785
1377143_at 8.302211 8.349078 8.312077 8.125072 8.536102 8.2974415 8.195299 8.268242 8.273901 8.043253 8.42147
1377144_at 5.2232647 5.014634 5.2411804 5.0074024 5.2411604 5.2477193 5.0205607 5.1080074 5.3320227 5.279269 4.9306784
1377145_at 7.255549 7.7325974 7.4797773 7.723436 7.4745994 7.542818 6.778955 7.1094885 7.0519476 6.772119 6.863644
1377146_at 4.098086 3.767626 3.718851 3.83009 3.8711853 3.8217132 3.9154422 3.9478538 3.8955047 3.892416 3.7086558
1377147_at 7.0315456 7.001409 6.9145336 7.17686 6.7620482 6.9987836 6.957745 6.9178576 7.01915 6.9947248 6.927321
1377148_at 5.422931 6.277871 5.402793 5.4519916 5.5073133 5.273641 6.3497596 6.227843 5.185122 6.213304 5.109506
1377149_at 6.7470226 6.853093 6.6693077 6.7588453 6.6503916 6.717617 6.5504217 6.74585 6.735626 6.7958956 6.758524
1377150_at 5.3538103 5.3533506 5.620018 5.6370926 5.453107 5.556633 5.5462 5.554516 5.1114798 5.354868 5.187476
1377151_at 8.172014 8.197163 8.243111 8.282056 8.224951 8.0732975 8.685077 8.72628 8.721678 8.600485 8.753397
1377152_at 7.60007 7.515549 7.4735336 7.550313 7.504464 7.6476073 7.557244 7.5654163 7.836554 7.481423 7.3839993
1377153_a_at 5.007498 4.7413936 4.798093 5.060794 4.5573926 4.6873236 5.1366425 4.5514393 4.8275595 4.7106714 4.5910482
1377154_at 6.157964 6.4973183 6.332398 6.4875603 6.5723405 6.5650587 6.217533 6.222639 6.309075 6.2846503 6.4330006
1377155_at 9.151248 9.228683 9.017677 8.911234 8.660969 8.777632 8.842018 8.964493 8.688316 8.610535 8.880388
1377156_at 8.532093 8.65251 8.738809 8.645954 8.291467 8.427461 9.103646 8.637124 8.7789545 8.523168 8.548919
1377157_at 6.436222 6.181931 6.0174665 6.1977057 6.217801 6.16253 6.4221206 6.488017 6.251569 6.150015 6.0467854
1377158_at 4.502307 4.4286556 4.511546 4.5526915 4.6957893 4.279333 4.661992 4.3865128 4.42258 4.283741 4.5459914
1377159_at 3.9584224 3.9956768 3.8385286 3.794371 3.9282181 3.8739965 3.642169 3.9490488 3.9932172 4.143567 4.1011896
1377160_at 3.515271 3.5338259 3.686817 3.4597292 3.7660234 3.58459 3.5015483 3.6358044 3.6338775 3.7687356 3.7558177
1377161_at 3.2303803 3.5158293 3.4167712 3.3671708 3.4901795 3.611227 3.453383 3.4909577 3.3605213 3.5776668 3.5523396
1377162_at 6.102869 6.5762105 6.2759895 6.3225775 6.0117044 6.1221657 6.4737773 6.4286766 6.35963 6.2587442 6.3209586
1377163_at 4.3789663 4.197127 4.0578327 4.19407 4.340606 4.4541993 4.622094 3.863701 4.228633 4.068466 4.156702
1377164_at 4.250408 4.155468 4.278284 4.183265 4.327797 4.386701 4.162634 4.287791 4.1856894 4.203821 4.1696396
1377165_at 4.3481164 4.5303955 4.353002 4.343772 4.4852214 4.5202312 4.196847 4.1636286 4.2626376 4.4013405 4.3720517
1377166_at 9.396658 9.08695 8.996597 9.314388 9.0716305 8.932904 9.579016 9.386781 9.15952 9.086911 8.882659
1377167_at 5.1546865 5.4624233 5.342927 5.4315376 5.383357 5.2568507 5.617123 5.342314 5.4655585 5.561689 5.90055
1377168_at 4.219908 4.156306 4.488962 4.2762117 4.2387404 4.4942317 4.153217 4.0284977 4.104928 4.3800097 4.216679
1377169_at 5.3675 5.1279755 5.165944 5.1766763 5.0296645 5.5309167 5.3650556 5.25084 5.110633 5.1763597 5.162127
1377170_at 4.463009 4.235984 4.2848225 4.4135427 4.662814 4.4076324 4.3025026 4.240158 4.3128214 4.342703 4.3111854
1377171_at 4.9237943 4.5229473 4.566374 5.039435 4.5503054 4.6104264 4.448824 4.445839 4.467018 4.7005987 4.3889184
1377172_at 6.3877826 6.224425 6.009576 6.4478235 6.2254653 6.104111 5.844994 6.309564 6.3724375 6.3328075 6.41078
1377173_at 6.36168 6.466103 6.2910166 6.5820146 6.363087 6.2895308 6.2517443 6.4688807 6.393301 6.470705 6.3408318
1377174_at 6.273777 6.0261884 6.240845 6.3229513 6.287871 6.37058 6.3720617 6.4718385 6.5718794 6.3233385 5.9516745
1377175_at 4.529356 4.642232 4.4982452 4.7967215 4.6881523 4.8346233 4.307515 4.571342 4.7634735 4.4378605 4.2200184
1377176_at 7.2146983 7.020606 7.126551 7.0467916 7.2893724 7.2931433 7.1042924 7.3492064 7.0322895 7.2175503 7.421952
1377177_at 4.136576 4.21205 4.318255 4.2600856 4.302519 4.1212373 4.1957545 4.2330422 4.4349623 4.023431 4.2979674
1377178_at 6.2098517 5.9437966 6.080427 5.9978075 6.2614083 6.2203984 5.925697 6.0627275 6.1434426 5.8873897 6.107212
1377179_at 6.8611937 6.6314135 6.7806315 6.446116 6.4592204 6.510778 6.694791 6.6080337 6.4956913 6.56873 6.4725857
1377180_at 3.7580974 3.541218 3.6202574 3.5931275 3.7325897 3.5328567 3.7927358 3.6716723 3.761587 3.5437155 3.6141157
1377181_at 3.2717638 3.180185 3.1011193 3.1211436 3.4329264 3.4072275 3.4477775 3.162513 3.2239203 3.1515849 3.2110012
1377182_at 4.28985 4.4606996 4.265731 4.6260085 4.213806 4.624071 4.014106 4.2590327 4.3453264 3.8072944 4.5430055
1377183_at 5.943015 6.1064076 6.222749 6.364661 6.171371 6.3288198 5.9518642 6.390582 6.1885276 6.396378 6.2466707
1377184_at 4.690996 4.7585406 4.8127875 4.6993756 4.488755 4.8696375 4.720875 4.778288 4.691925 4.774785 4.855193
1377185_at 6.3669004 6.499698 6.3805823 6.4130397 6.632684 6.587499 6.391749 6.292636 6.4250655 6.541927 6.460348
1377186_at 4.646632 4.402566 4.455947 4.407472 4.9485874 4.6653123 4.36175 4.6284275 4.5868177 4.456474 4.5464377
1377187_at 6.621067 6.355862 6.0824885 6.184617 6.0316615 5.9059215 6.701531 6.629775 6.302896 6.3869195 6.516529
1377188_at 5.4577246 5.43816 5.241865 5.4518337 5.466035 5.7969413 5.487647 5.444142 5.4690804 5.3934155 5.574483
1377189_at 5.6302385 5.644507 5.508945 5.605602 5.385919 5.536306 5.482181 5.907245 5.451361 5.6169915 5.559746
1377190_at 3.419625 3.5386136 3.5646815 3.6182969 3.717676 3.6177933 4.178731 3.896573 3.7303243 4.5081387 3.962094
1377191_at 4.2132807 4.4095364 4.463858 4.5097075 4.3043633 4.439956 4.040941 4.1506605 4.3338623 4.1848946 4.345653
1377192_a_at 11.360784 11.378519 11.359829 11.243446 11.186683 11.235377 11.122492 11.377702 11.378303 11.268943 11.047657
1377193_at 5.685793 5.560652 5.856424 5.8235326 5.602874 5.9409895 5.7484436 5.8386464 5.804715 5.794395 6.0075564
1377194_a_at 7.49429 7.332221 7.5274467 7.3563128 7.4867907 7.1487966 7.4908695 7.408539 7.290412 7.1933303 7.530643
1377195_at 3.0461726 3.0928566 3.1059957 3.2178087 3.3564157 3.1916056 3.1798408 3.1509647 3.18757 3.0840225 3.2867274
1377196_at 5.74965 5.878522 5.986599 5.804728 5.826621 6.0705037 5.6614456 5.8036265 5.651006 6.004115 5.8810883
1377197_at 4.0628014 4.2770596 4.331559 4.439454 4.0242524 4.2375984 3.9987986 4.2033644 4.103139 4.2260857 4.4334702
1377198_at 6.9892197 7.1906395 7.2149754 7.09672 6.8259063 6.9879184 6.8522058 6.875974 6.935773 6.9335117 6.8269353
1377199_at 5.079267 5.0484996 5.2092023 5.0012574 5.0365486 5.030261 5.240207 4.991855 5.0378714 5.076318 5.3133154
1377200_at 4.440715 4.393611 4.43102 4.4457865 4.468976 4.592001 4.624753 4.543725 4.303974 4.474288 4.2401314
1377201_at 4.3956075 4.1300344 4.2410765 4.362809 4.0522456 4.347498 4.1828876 4.2621408 4.373125 4.33386 4.48926
1377202_at 8.03972 7.8431 8.068884 8.113561 7.8655868 7.749084 8.135348 7.944172 7.821702 7.7284126 7.8739734
1377203_at 4.318656 4.4415965 3.9053652 4.0005665 4.0374784 4.1488824 4.096305 4.0287156 3.9423735 4.204854 4.1817303
1377204_at 4.4439383 4.488551 4.2869806 4.5999455 4.3940268 4.7133636 4.2079463 4.413774 4.5176125 4.422522 4.539718
1377205_at 5.474236 5.592976 5.4281154 5.624807 5.4941792 5.6693 5.793179 5.794613 6.0365286 6.2328024 5.5770125
1377206_at 4.4798284 4.203765 4.375573 4.377542 4.540399 4.3301554 4.175854 4.19826 4.3983016 4.2804914 4.4475145
1377207_at 3.5169187 3.3335345 3.430424 3.4472988 3.6143873 3.4670856 3.5039434 3.489452 3.3161237 3.34431 3.4830294
1377208_at 5.0084333 5.386359 5.1649446 4.990763 5.543477 4.898325 5.1509185 5.9673247 5.388186 4.864559 5.2027597
1377209_at 7.9983144 8.6247635 7.942601 7.8354445 8.097527 8.246409 7.755896 7.987121 8.097035 7.2987413 7.8513837
1377210_at 5.197087 5.136247 5.2644434 5.0547037 5.327292 5.209613 4.732869 5.5698056 5.255598 5.1785765 5.2100396
1377211_at 6.6490674 6.948611 6.7407546 7.0495725 6.8557115 6.826047 6.746249 6.589046 6.5912986 6.639477 6.7338204
1377212_at 4.145191 4.585238 4.092911 4.331189 4.1457677 4.3923783 4.635182 4.594778 4.4668636 4.742024 4.898487
1377213_at 9.305443 9.245635 9.1709585 9.211784 9.322895 8.89462 9.053094 9.096923 9.24374 9.215717 8.927008
1377214_a_at 6.9630947 7.1247935 7.3108525 7.31534 7.320417 7.240351 6.9758205 7.098242 7.129346 7.242858 6.9299984
1377215_at 4.3044605 4.164539 4.492701 4.409151 4.6085367 4.4771457 4.389287 4.155821 4.212479 4.5557566 4.451352
1377216_at 4.2808304 4.4789586 4.3136706 4.314547 4.2195377 4.3123064 4.3164697 4.16648 4.404855 4.0680866 4.3333316
1377217_at 4.0766487 4.0548105 3.9154897 4.258995 4.2091885 3.9338434 4.334201 3.9220505 3.898712 4.023122 4.049501
1377218_at 4.7995853 5.0285616 4.9368453 4.8985863 5.0044966 4.9484615 5.168604 4.8840194 4.9194136 5.148953 5.0395346
1377219_at 4.882075 4.662968 4.8004665 4.883614 5.1109624 4.9695244 4.9166236 4.708447 4.989408 5.28551 4.8560123
1377220_at 3.540679 3.4609635 3.57263 3.5585914 3.629981 3.556676 3.698653 3.6831684 3.8484173 3.691796 3.5935009
1377221_at 3.7342267 3.9396753 3.3798656 3.5511084 3.6833682 3.7226205 3.634093 3.5083604 3.5878596 3.7660055 3.6025798
1377222_at 6.4195256 5.97638 5.736084 5.762363 6.115029 6.064486 6.223678 6.651249 6.1402454 5.22928 6.4398503
1377223_at 4.382163 4.3206735 4.704376 4.5644894 4.6392255 4.4053364 4.4690924 4.3715944 4.4042325 4.4066896 4.4289727
1377224_at 4.0480294 4.3506637 4.4523163 4.401375 4.0760174 3.9525344 4.1665344 4.6851435 4.3239775 4.234741 4.2524548
1377225_at 5.8646345 6.0421205 5.9149723 5.8787627 5.9429126 5.984888 5.756725 5.7949443 5.671681 6.0392294 5.520503
1377226_at 4.809396 5.0835743 4.824818 4.615128 4.888732 4.9186563 4.8576856 4.8472657 4.689955 4.9429665 4.811079
1377227_at 5.2831807 4.8912716 5.0562916 5.267929 5.2911005 5.2698717 5.10852 4.8794465 4.7992287 5.1676836 5.003069
1377228_at 4.057453 4.228407 4.211194 4.292141 3.9431593 3.9507859 4.0759935 4.0397053 4.3725767 4.1694775 4.26736
1377229_at 3.9381616 3.9937358 4.094681 4.118669 4.194527 4.2189045 4.117999 4.1671977 4.191163 4.3831124 4.4434986
1377230_at 5.3600526 5.3846526 5.219775 5.314734 5.5664635 5.3247843 5.4179754 5.3168364 5.2845397 5.329993 5.2175493
1377231_at 5.378706 5.284344 5.0822654 5.365573 5.256345 5.212079 5.126357 4.996788 5.2314177 5.5365267 5.2768126
1377232_at 5.7507815 5.4343376 5.44844 5.371622 5.4725933 5.261414 5.477121 5.387219 5.2899003 5.3878083 5.336324
1377233_at 4.6353865 4.9246087 5.01912 4.8701324 5.1761065 4.8883996 4.8220396 4.959273 5.10606 5.0467043 4.75558
1377234_at 5.876274 5.5738153 5.5157185 5.6285253 6.0349827 5.4953556 6.1541824 5.96362 5.6811295 5.6484265 5.9360557
1377235_a_at 6.443883 6.390684 6.7263308 6.343167 6.5664353 6.592203 6.556366 6.4472857 6.4127817 6.522729 6.464476
1377236_at 5.836183 5.7304144 5.548788 5.904379 5.9107533 5.573476 5.8396745 6.10886 5.9123135 5.943866 5.9350424
1377237_at 6.0931196 6.0086513 5.9373055 5.998842 5.7370467 5.72196 6.017384 6.566125 6.0891714 5.9587855 6.0134873
1377238_at 5.8465676 5.7021513 5.9358635 5.9823637 6.125799 5.968456 6.048188 6.073543 5.9773126 6.2075357 6.1124287
1377239_at 6.342282 6.307827 6.480775 6.327483 6.2786365 6.24367 6.693074 6.693269 6.2260294 6.80803 6.4060173
1377240_at 4.007987 3.901429 3.889723 4.012736 4.144499 4.098071 3.7655153 3.8217127 3.9187832 3.9221864 3.959621
1377241_at 4.9315596 4.876167 4.8942757 4.7721367 4.8783493 4.9170065 4.7599688 4.7636404 4.7327824 5.038647 5.026583
1377242_at 3.8965538 3.9190652 3.8955235 4.003639 3.7443862 4.05835 3.8281157 4.0085964 3.9678662 3.7859786 3.7750597
1377243_at 5.573023 5.875377 5.8936033 6.112367 5.7054734 5.7070994 5.664585 5.9161716 5.575079 5.9314485 5.6216135
1377244_at 7.4392023 7.2324367 6.8474026 7.33815 7.163382 6.818578 7.0630035 7.145013 6.7698245 6.8503914 6.8098025
1377245_a_at 3.753058 3.9282236 3.7052853 3.7612858 3.9427896 3.6995442 3.9175642 3.707875 3.8965614 3.5210083 3.6140294
1377246_at 7.140948 7.1630607 6.9612756 7.005221 6.898266 6.998858 6.8491306 7.0631495 6.79448 7.1132407 7.367562
1377247_at 4.251207 4.012664 3.9765172 4.0276484 4.0140376 3.9131413 3.7876537 3.9710686 4.173869 3.9905388 4.142869
1377248_at 5.3100386 5.6799917 5.662199 5.272808 5.5654163 5.5698824 5.4136705 5.386631 5.5632095 5.781825 5.6535673
1377249_at 4.719274 4.751734 5.058129 4.9346743 4.83005 4.8267245 4.7571964 4.410172 4.8493605 4.9278793 4.8450847
1377250_at 5.935104 6.209154 6.1486397 6.2873693 6.033134 6.210953 6.4052033 6.213625 5.63574 6.172183 5.944104
1377251_at 3.3664334 3.1606917 3.3857756 3.3982441 3.2620506 3.3829036 3.243396 3.3176177 3.2792041 3.3977835 3.2131705
1377252_at 6.5049396 6.5724974 6.596119 6.680743 6.2782044 6.3497005 6.5942254 6.538034 6.391708 6.637623 6.4050446
1377253_at 3.5326915 3.5388076 3.7320468 3.404653 3.5987284 3.5005336 3.4991019 3.452253 3.5028524 3.6082566 3.5094926
1377254_a_at 6.7930684 7.2363544 7.1246505 7.033033 7.125675 6.5672007 6.828865 7.271729 7.252609 7.1849246 7.0930486
1377255_at 3.8464742 3.8695831 3.6793501 3.6763 3.9612575 3.6175401 3.788604 3.450317 3.7371328 3.6892066 3.672909
1377256_at 4.1234713 3.8747182 4.176313 4.0373735 4.2255454 4.2094073 4.249311 3.994948 4.0113373 4.041871 4.06534
1377257_at 6.2847676 6.5075517 6.3480473 6.382698 6.1498566 6.1670785 6.1931615 6.345455 6.2612095 6.40708 6.41161
1377258_at 3.7679427 4.011156 3.840562 3.974448 4.045761 3.7783282 4.0049477 4.104905 4.0111456 3.9066172 3.8115046
1377259_at 4.9671183 4.6954327 4.6501813 4.6220098 4.7160883 4.569929 4.535878 4.726104 4.768131 4.4849215 4.405694
1377260_at 3.8767176 3.8594067 3.7276483 3.9948058 4.0331535 3.8622165 3.7562587 3.6995034 3.8301473 3.759872 3.9064555
1377261_at 5.201103 5.246312 5.4209576 5.4661713 5.2787786 5.61305 5.5177526 5.269807 5.462623 5.627537 5.250737
1377262_at 7.9977856 7.9115505 7.7925467 7.834447 7.7138634 7.566443 7.849599 7.8482943 7.937563 7.634791 7.717983
1377263_at 7.771023 7.7263536 7.440598 7.811286 7.5263543 7.7827687 7.7709675 7.854544 7.540682 7.725227 7.8017693
1377264_at 3.4880705 3.4494064 3.3010147 3.2869606 3.504802 3.4848828 3.5980213 3.4035845 3.4684765 3.4780164 3.4439993
1377265_at 6.4779334 6.3417163 6.5652986 6.425931 6.6396112 6.457526 6.335837 6.2377477 6.3599625 6.201637 6.445696
1377266_at 5.372532 4.051387 4.010883 3.9939098 4.091954 3.7226202 4.3870997 3.8178372 4.327343 4.1904125 3.9537578
1377267_at 6.5530643 6.5526843 6.3435755 6.7597604 6.76573 6.5303087 6.7850766 6.2657065 6.582165 6.604539 6.4078693
1377268_at 5.8916783 5.9576325 5.723258 5.8465242 5.979838 5.794542 5.809615 5.878702 6.178845 5.6267986 5.828591
1377269_at 6.801449 6.7635784 6.9134197 6.808331 6.959672 7.158013 6.9085417 6.8845396 6.8506413 6.798916 6.7293067
1377270_a_at 6.154997 6.270018 6.2689233 6.426094 6.1569505 6.364997 6.012917 6.32224 6.1339564 6.150938 6.346558
1377271_at 6.8233547 6.543509 6.5301332 6.655557 6.8335347 6.827033 6.4486365 6.743272 6.676722 6.7216315 6.7876577
1377272_at 4.8073897 4.660762 4.8898573 4.7797112 4.8040423 4.707584 4.7287645 4.670365 4.8426414 4.7955246 4.7178555
1377273_at 4.1968813 4.336945 4.4643197 4.54202 4.410883 4.230551 4.3875637 4.244031 4.3739376 4.2099447 4.357936
1377274_at 3.7235665 3.7920003 3.7034836 3.678114 3.639904 3.7916536 3.6711125 3.4702392 3.727346 3.8262553 3.972197
1377275_at 5.3326273 5.019635 5.03773 5.114876 4.852903 5.0682106 4.958452 4.9694595 5.1050005 4.9882245 5.033277
1377276_at 4.9621444 4.9311824 4.896306 4.913771 4.9015703 4.8375244 4.7479987 4.9615235 5.0899334 4.914279 4.890444
1377277_at 5.327258 5.551902 5.1636925 5.187347 5.3273306 5.472559 5.089711 5.2824035 5.059865 5.3353715 5.4009833
1377278_at 3.9617183 3.8364153 3.8194075 3.844505 4.0032854 3.9979439 3.8226776 4.0170336 4.1447973 3.922606 3.9140973
1377279_at 3.4781141 3.5058823 3.5223205 3.4508562 3.4137092 3.5027916 3.3659074 3.6318738 3.4698215 3.6488483 3.515851
1377280_at 7.472566 7.33366 7.3224316 7.362265 7.431591 7.3384943 7.221604 7.307524 7.383119 7.371549 7.36037
1377281_at 6.1809 5.904037 6.023468 5.9775534 6.108023 5.880459 6.1038275 5.923455 5.863006 5.7171583 5.821332
1377282_at 4.7872324 4.606333 4.8254013 4.8076973 4.695275 4.6012073 4.6922703 4.727686 4.4921703 4.7930136 4.821146
1377283_at 7.0102634 7.316481 7.64553 7.1633396 7.1470914 7.3682494 7.278219 7.4682164 7.3815374 7.430666 7.2338257
