ProbesetID V2 V3 V4 V5 V6 V7 V8 V9 V10
1367642_at 10.893783 10.935321 10.979889 10.875602 10.872245 11.021607 11.020494 10.895287 11.028827
1367643_at 11.48305 11.57795 11.744559 11.53951 11.433634 11.592459 11.559601 11.464204 11.525521
1367644_at 6.978606 7.2075763 7.1698976 7.0214047 7.140564 7.005315 7.1326604 7.1865206 7.120533
1367645_at 12.845493 12.772182 12.758824 12.812504 12.842479 12.755496 12.820348 12.791824 12.787731
1367646_at 12.109679 12.39582 12.304505 12.111412 12.115185 12.443885 12.260106 12.445909 12.147481
1367647_at 14.211523 14.181733 14.158082 14.21561 14.206394 14.197037 14.197037 14.206394 14.192564
1367648_at 6.1852384 6.143704 6.494508 6.2861867 6.2916694 6.181647 6.494366 6.51339 6.013901
1367649_at 6.381423 6.013899 6.2781324 6.20659 6.4914374 6.0455346 6.123432 5.8801723 5.9693527
1367650_at 6.332018 6.068534 6.266781 6.117181 6.336554 6.075867 6.4103756 6.2635746 6.461183
1367651_at 10.197963 10.072565 10.310926 9.971715 10.051239 10.177436 10.0457535 9.990837 10.075259
1367652_at 9.725905 9.530373 9.323905 9.27437 9.47649 9.269727 9.447202 9.118612 8.868068
1367653_a_at 12.375467 12.321495 12.377739 12.28485 12.43356 12.447184 12.248587 12.352018 12.270143
1367654_at 8.466915 8.416651 8.097191 8.499711 8.641386 8.246586 8.561769 8.32983 8.086947
1367655_at 8.019848 7.62619 8.115393 7.636631 7.9721794 8.137126 8.037174 7.882952 8.047857
1367656_at 10.808905 10.720842 10.748175 10.739796 10.91049 10.861091 10.750107 10.795062 10.802557
1367657_at 12.448591 12.312072 12.589738 12.54405 12.487126 12.578363 12.584027 12.611011 12.472248
1367658_at 6.3559985 6.3639393 6.4062204 6.137634 6.175994 5.788993 6.116838 6.4256573 5.9938436
1367659_s_at 10.742008 11.309876 11.184377 10.812979 11.047882 11.324244 11.1781435 11.105641 11.30431
1367660_at 6.5180845 6.4938164 6.573079 6.576984 6.6576624 6.181024 6.4048357 6.2438135 6.261695
1367661_at 6.721293 6.774607 6.999466 6.573457 6.8926115 6.578232 6.2814374 6.339118 6.9209194
1367662_at 12.495604 12.426609 12.427902 12.564727 12.513207 12.377176 12.418629 12.581545 12.4589615
1367663_at 11.672661 11.802032 11.868457 11.706691 11.664892 11.8411045 11.732713 11.639619 11.675837
1367664_at 4.472337 4.3947115 3.9544587 4.1576653 4.259612 4.1000896 4.145879 4.0985317 4.2290583
1367665_at 4.5245767 4.263352 4.4404163 4.6657033 4.514362 4.470424 4.7567735 4.7041297 4.4611235
1367666_at 9.650205 9.87613 9.681582 9.478735 9.744065 9.639874 9.772164 9.898737 9.900006
1367667_at 11.800379 11.924405 11.956981 11.644337 11.874271 12.145054 12.072647 11.86075 11.831522
1367668_a_at 6.7458124 5.9848485 6.451678 6.576984 6.4381876 6.7847853 6.4355373 5.9851213 6.531427
1367669_a_at 9.903843 9.852622 9.867783 9.787005 9.9109955 9.821045 9.968998 9.885921 9.889603
1367670_at 10.722428 10.644412 10.429719 10.7392235 10.558541 10.481189 10.5832405 10.58038 10.53781
1367671_at 9.257915 9.208114 9.191586 9.1784725 9.484972 9.270174 9.315582 9.1954565 9.389654
1367672_at 11.839255 11.927906 11.790653 11.748878 11.971631 11.869582 11.837539 11.888069 11.919498
1367673_at 10.900814 11.0114765 10.80181 10.918004 10.814795 10.606445 10.752228 10.8797245 10.846586
1367674_at 9.388743 9.210982 9.02706 9.39295 9.433027 9.488017 9.423095 9.255329 9.1133585
1367675_at 9.159592 9.012117 9.043259 9.217344 9.144784 9.205795 9.187542 8.918228 9.103811
1367676_at 7.937497 7.5891685 7.410609 6.9293923 7.516314 7.9912143 7.2063966 7.224569 8.357343
1367677_at 11.838538 11.797601 11.534591 11.88019 11.819099 11.677083 11.707417 11.819486 11.5105915
1367678_at 11.437879 11.26516 11.324229 11.374148 11.26317 11.311915 11.43341 11.235313 11.214435
1367679_at 10.208718 9.532327 10.174931 9.499763 9.768378 10.25532 10.2155485 9.552582 10.225555
1367680_at 11.937852 12.207591 12.049189 12.040993 12.048117 12.12509 12.150061 12.11844 12.12395
1367681_at 9.650059 9.877863 9.882799 9.819086 9.7764015 10.022891 9.879801 9.800649 9.823243
1367682_at 6.9754252 6.688161 6.835992 6.849 6.8196535 6.749228 6.859239 6.657806 6.7324204
1367683_at 10.153592 10.239778 9.713552 9.882748 10.226914 10.230388 10.032756 10.147006 10.47242
1367684_at 4.3886847 4.022917 4.338168 4.324739 4.6519084 4.2521424 4.098855 4.597452 4.3426347
1367685_at 12.181344 12.209847 12.063538 12.156803 12.200317 12.151318 12.206749 12.131256 12.185121
1367686_at 12.008709 12.102258 11.962081 11.917696 12.157961 11.929761 12.096023 12.130557 12.166676
1367687_a_at 8.4976225 8.342197 8.524004 8.544728 8.208489 8.219114 8.25452 8.2001 8.293964
1367688_at 8.278634 8.252844 7.9134245 8.0828 8.112208 8.082845 7.956177 8.079504 8.230478
1367689_a_at 7.1341906 7.7392693 8.081393 7.6192226 7.6901717 8.411444 7.6822963 7.510677 8.165129
1367690_at 11.583605 11.485358 11.469707 11.462536 11.617902 11.411624 11.511159 11.441219 11.556476
1367691_at 10.642221 11.249498 11.575188 10.841226 11.323508 11.782095 10.783347 10.62113 11.533534
1367692_at 3.838015 3.776772 3.735843 3.7704306 3.7268238 3.9246867 3.5154765 3.707022 3.7100945
1367693_at 10.016768 9.944073 9.927813 9.767533 10.013362 10.111713 10.144918 9.822422 10.055336
1367694_at 11.044862 11.333821 11.350461 11.20233 11.122716 11.201324 11.253719 11.224627 11.282138
1367695_at 12.346026 12.301496 12.184989 12.373214 12.269388 12.216815 12.208977 12.2876625 12.227375
1367696_at 8.101651 7.7984543 8.117622 7.8755655 8.039352 7.7808433 7.950802 7.96437 7.7676926
1367697_at 9.966385 10.072283 10.134116 10.05274 9.849661 10.053635 10.114082 10.317806 10.089912
1367698_a_at 9.153656 9.099606 8.760126 8.976427 8.534189 8.619124 8.851599 8.797154 8.9046955
1367699_at 6.7162733 6.6516657 6.6934466 6.405876 6.4371357 6.6302667 6.867753 6.5431066 6.8197546
1367700_at 4.2739024 4.310506 4.3502426 4.3424673 4.1960278 4.002851 4.1200914 4.115748 4.346375
1367701_at 6.845891 6.3014097 6.272018 6.5734735 6.2433 6.2495174 6.312239 6.1479754 6.084298
1367702_at 12.495489 12.564531 12.529167 12.593961 12.557499 12.390244 12.452501 12.59169 12.404254
1367703_at 3.9339573 3.9580448 4.1787853 4.0781803 4.1454678 3.9814067 4.531024 4.2437463 3.995948
1367704_at 8.6500635 8.729974 8.81534 8.813745 8.640059 8.970262 8.839543 8.792272 8.7675905
1367705_at 8.913609 8.682395 8.825913 8.756871 8.411132 8.743593 8.525349 8.634575 8.799755
1367706_at 10.877532 10.811862 10.833114 10.813416 10.807416 10.773317 10.795634 10.75383 10.951238
1367707_at 8.902885 9.1147375 8.79869 8.927886 9.183574 9.924664 8.646277 9.169473 9.918821
1367708_a_at 10.697376 10.77759 10.374266 10.716497 10.935022 11.539074 10.450338 10.753099 11.416784
1367709_at 9.963613 9.91435 9.723379 10.299136 9.400582 9.54845 9.452281 9.566677 9.012433
1367710_at 10.352322 10.419961 10.410181 10.191297 10.398081 10.487814 10.298791 10.273655 10.362787
1367711_at 11.1803665 11.3328085 11.075359 11.107026 11.234341 11.107736 11.102738 11.252642 11.323129
1367712_at 6.6469603 6.353843 6.808684 6.1252155 6.4209013 6.5506167 6.41696 6.599692 6.4022365
